,C.N,EMC.N,HPQ.N,MDT.N,MO.N,NKE.N,PG.N,RTN.N,SO.N,TWX.N,WFC.N
1354,-9.053733319050595e-05,-2.2787256313880233e-05,-5.64047864187502e-05,-2.3168029343802198e-05,2.7458039829997164e-05,-0.00010927596553533184,-3.4405282662238674e-05,-1.828622623628601e-05,-8.470784991811714e-07,-9.049448612411444e-05,-0.00033519809253645575
1355,-8.781872261556537e-05,-3.685585870317844e-05,-7.697197416122592e-05,-2.5359287014275874e-05,3.1293945994351274e-05,-0.00011747560704951018,-8.189614016005776e-05,-8.165995749466092e-05,-7.356283053681948e-05,-0.00010518096356535776,-0.00033625187742381446
1356,-7.076742190543025e-05,-9.779854365295085e-06,-7.45462806110572e-05,-1.9558984493622937e-05,1.4255606552400816e-05,-0.0001244972986321841,-9.0666913786246e-05,-5.091821870272298e-05,-6.879291290820193e-05,-7.47035223949386e-05,-0.0003171686164233471
1357,-2.1363202364372714e-05,1.4749238507118864e-05,-7.72191954744173e-06,1.7120121440465684e-05,8.732928233757966e-05,-6.278942034539109e-05,-3.026689285791833e-05,5.4881349595682825e-05,-4.2590283796963825e-05,3.1576182749012826e-05,-0.00021512871959292036
1358,-2.4251093084015968e-05,1.2396985043979825e-05,-3.5770025708607613e-06,5.604140165141143e-06,0.00011425556981822916,-0.00013365914745869687,-1.7316899741324076e-05,4.599652935015527e-05,-6.593304480110518e-05,4.2046643283290246e-05,-0.0001916090750795989
1359,-1.0509750763618737e-05,-7.850710883400225e-07,-5.925479728462179e-06,2.4928747417710533e-06,0.00012279080606725419,-7.817129223866608e-05,2.405289852439768e-06,4.465684240435383e-05,-7.576532840645184e-05,3.123049008754035e-05,-0.0001146272666633218
1360,9.036259915355426e-05,7.185079825891833e-06,1.3566600513180723e-05,2.680743965440054e-06,7.978339898251356e-05,-5.34350999103997e-05,-1.6219550930659281e-06,5.2349912480554145e-05,-7.997870671414457e-05,1.8398640906971045e-05,-5.032567166550905e-05
1361,7.258297845794206e-05,9.746588971723707e-06,1.421757096525646e-05,1.2622891996915676e-05,8.700360013313083e-05,-6.771455627245676e-05,4.9318134468599305e-06,5.1807838467913786e-05,-5.932415034354019e-05,3.627939719266148e-05,-1.354022289753626e-05
1362,0.00010936345172793775,9.74658897171525e-06,3.103518263684622e-05,-3.386210196149112e-05,7.5507427138138e-05,-5.6611631980993915e-05,8.365634594906506e-06,5.27188514528611e-05,-4.6204751074933205e-05,4.1633987334364534e-05,2.3020559459980787e-05
1363,0.00013735147640788628,9.746588971721149e-06,9.85005393402521e-06,-5.578818725206456e-05,6.275420802572177e-05,-2.0701792794819177e-05,1.7351769512443536e-05,4.8847154000744606e-05,-4.7118168387844404e-05,9.300976601747991e-07,3.901260333721323e-05
1364,6.372389901855758e-05,-1.3279183987585927e-05,1.4079930306548377e-05,-6.685168710392264e-05,1.7425472579186355e-05,-4.0884365713700395e-05,9.972293417526442e-06,1.8498250683152894e-05,-5.631153753687218e-05,-4.956634978561105e-06,-1.3936450698097348e-05
1365,7.464965712925429e-05,-9.74089254301495e-06,2.6056638588050954e-05,-6.835090769137902e-05,-1.3284741939061829e-05,-4.180350615571402e-05,5.144417339738469e-05,4.836883924736978e-05,-4.642239909621378e-05,-1.477079789592792e-05,2.6131486104344244e-05
1366,0.000107736440094175,-8.239936510890163e-19,5.4946320179226684e-05,-5.134601796659486e-05,2.436143996155615e-05,-1.0158103861315163e-05,4.108430288054559e-05,8.058325431165059e-05,-2.711280512654352e-05,4.0074850445239096e-05,3.748610516249603e-05
1367,0.0001331093635264645,1.73797633911692e-05,8.170897558403959e-05,-5.8790601118067044e-05,2.472604486235831e-05,3.953474136277438e-05,7.16560166917713e-05,0.0001134594681866698,7.502909368604532e-06,9.956296866955141e-05,5.4027965975666246e-05
1368,0.00010956681618357282,-6.685913396994305e-19,5.978888918367966e-05,-6.036405054193335e-05,3.0496284429046617e-05,2.2764729296183808e-05,8.008321274735151e-05,7.7927789495383e-05,-7.943501165000123e-06,5.219621682120357e-05,3.8467672626292774e-05
1369,7.268938326717217e-05,-1.3336385554197032e-05,3.64958687268701e-05,-6.002786882061206e-05,1.1266678048619151e-06,-7.28665141842879e-06,6.772069461665935e-05,2.6739557206999883e-05,-6.625988016846463e-06,1.6605792342408303e-05,-1.5752212165690592e-05
1370,6.901189885764591e-05,-9.679183383906984e-06,3.4474780745585325e-05,-5.0122588968704515e-05,-1.4117404122285778e-05,3.918968279545955e-05,4.6388950460770144e-05,2.3777093758489423e-05,7.36937534715109e-06,3.1172078912389934e-05,2.787433556093597e-06
1371,4.9414219098024505e-05,1.3646131461954635e-05,2.9030011214047325e-05,-4.397192309705145e-05,-0.00010005821901835777,2.023479352885126e-05,5.066424939604085e-05,3.609157075908002e-05,7.884133361499743e-06,3.1172078912397334e-05,1.9934905940891026e-05
1372,1.5258328411996166e-05,5.40485610683328e-06,1.963550061933663e-05,-3.783164669571276e-05,-9.502353963693495e-05,-9.057951469113302e-06,3.303781065575059e-05,3.478874518731261e-05,6.119932839060632e-06,4.400392809295385e-05,2.838159192948558e-05
1373,-8.487923068329013e-06,-1.8521787113294033e-19,1.4820324365426756e-05,-4.4062374722729326e-05,-8.398914883604746e-05,5.602845492569271e-06,3.451148229952665e-05,5.1078899177170196e-05,8.464257349175923e-06,2.0800834733274094e-05,-3.742973216272524e-05
1374,-7.0682538805645205e-06,-2.3396014697905813e-05,6.375337790241912e-06,-2.7459000869238464e-05,-6.952707381578398e-05,1.375076779060642e-05,3.118727402776266e-05,4.466910839528029e-05,1.8191894547902555e-05,-2.0787862584769447e-05,-5.746786174019468e-05
1375,-2.534586175896646e-05,-2.4530172392523417e-05,2.9115252597536764e-05,4.248870387947263e-06,-3.645500528439881e-05,5.074154248076482e-06,2.6630891348901285e-05,3.4354631662193366e-05,2.486974403746835e-05,-1.407655820610347e-18,-4.331771701199261e-05
1376,2.5463603919612144e-05,9.74089254302151e-06,2.6290529483166456e-05,1.4190339304394355e-05,-3.563727140369098e-06,3.274399634222031e-05,2.7753540781244265e-05,2.9290112013894006e-05,2.8627075921439263e-05,9.405453846311734e-19,4.155370607536138e-05
1377,2.8368849409971996e-05,-8.005391827576158e-06,3.476627569355166e-05,3.651834875303902e-05,2.9091978782502117e-05,2.838047977907439e-05,1.0173678400563614e-05,3.6969712531631934e-05,1.9243603217562464e-05,-7.468527270129012e-06,6.075769264634655e-05
1378,1.6187586888531526e-05,-8.056752402796714e-06,1.2940102852700953e-05,3.560378162951812e-05,-1.1378613966323427e-05,2.7083329589545463e-05,1.0196244036248776e-05,1.690601491250448e-05,1.0381080397049403e-05,-1.1750159753185862e-05,7.93068433567203e-05
1379,3.507343474511912e-05,1.6622025436437683e-06,1.9207507238749183e-05,4.428443157068879e-05,-1.421265323091168e-05,4.97041636042139e-05,7.766100538497695e-07,2.5725636552728485e-05,2.058556517041296e-05,-3.585429192576216e-05,9.1655258076359e-05
1380,5.3578286754666264e-05,2.1384599530466627e-05,2.289581634811231e-05,4.799548556801727e-05,1.8287702498773103e-06,4.8526763012046716e-05,5.718783567937975e-06,4.6060286099769035e-05,3.235349509231974e-05,-1.038421632761936e-05,0.00010673342384052402
1381,7.650151393472856e-05,5.747361055569539e-06,3.2403571888115045e-05,5.1807029190094664e-05,-3.7913155483389103e-06,4.426422996985024e-05,-9.830917136639535e-08,4.178350960344898e-05,3.69703002926533e-05,4.819981720264873e-06,9.5951547741664e-05
1382,0.00011338587178101237,1.9254017885626535e-05,5.129081381525016e-05,5.9535330052145043e-05,4.2006205667486796e-05,4.366476553331699e-05,9.448980651087954e-06,6.575673292034071e-05,4.9336444629378464e-05,5.142996350456279e-06,0.00013110219884017945
1383,8.063272939244488e-05,-3.9038894466737445e-06,5.0135769187428907e-05,4.2454345104219334e-05,9.460694980362276e-05,1.7590954972108078e-05,-4.497029765661495e-06,3.775051731670847e-05,3.696005210676676e-05,-9.179578393710605e-18,9.041140942670723e-05
1384,9.656794771118919e-05,3.9377510682597704e-05,3.678783378541707e-05,3.994036736900756e-05,0.00012297204779877503,5.605538588090613e-05,2.1449999005746804e-05,4.885825820415813e-05,5.118622457031486e-05,2.053219898251338e-05,0.00010674514316859037
1385,0.00011809699293439602,5.1928775052350975e-05,2.4642841799223758e-05,1.9331390046493786e-05,0.00011983990081707564,4.0456832954187585e-05,4.901222757657234e-06,1.4004895714755136e-05,2.3178225731186168e-05,3.1152657045067126e-05,0.00013618591873892395
1386,0.0001771797191811968,0.00011379341756162262,6.411505229569401e-05,3.459871495506837e-05,0.00013763193567813164,5.3921171847821015e-05,2.486277995955852e-05,3.43527119011332e-05,3.6787828711859245e-05,6.541853674847953e-05,0.00023317093542170268
1387,0.00018507774922534145,0.0001569866199354818,7.382673926080584e-05,2.827613944938363e-05,9.548398504539083e-05,6.398789245648848e-05,1.6341457415590507e-05,2.96554329507898e-05,4.198826672306676e-05,6.654472742080242e-05,0.00026189448261464994
1388,0.00015067102627341422,0.0001288146602254932,7.050941714349508e-05,1.9873133425226187e-05,8.098199233849002e-05,3.766169973108212e-05,8.700701653124208e-06,3.437426893246245e-05,4.975853269931143e-05,9.445395836761745e-05,0.0001989306682056739
1389,0.00017103305380395103,0.00018896009797012483,8.682920179093257e-05,3.064126486779613e-05,7.594844231049647e-05,6.0218531601379336e-05,2.3049306254633015e-05,2.684474226093501e-05,7.077245118750509e-05,0.00011876762722728705,0.00018611426686386285
1390,0.00017035608052085412,0.00019216715172888502,8.202426366780349e-05,1.4709469465272166e-05,7.510504537493218e-05,4.328513040830607e-05,2.3613146938819496e-05,1.705413060547638e-05,5.566121088589854e-05,0.00010783892417604931,0.0001741865458063695
1391,0.0001258165892896806,0.0001814819135231751,3.150518591944199e-05,1.194762810022594e-05,8.114714747908019e-05,5.319815646488077e-06,2.061468820441497e-05,4.754610150357568e-06,5.6272778033564325e-05,9.844432235022936e-05,0.000143319153444339
1392,0.00010398876526318413,0.00017235971143188505,6.872677711581757e-07,1.598538512331158e-06,7.616223881823631e-05,1.7735406366971454e-05,3.87686331078321e-05,9.143248786368761e-06,5.356643046398924e-05,0.00014479354693979404,0.0001371691759214903
1393,0.00012677025128853564,0.00020893315899879583,5.2297006618706496e-05,3.909535918880489e-06,9.550993808551267e-05,7.110952483467083e-05,4.12089299382315e-05,1.3718777090221996e-05,4.973052582397287e-05,0.00014334206619641182,0.00017755727891841913
1394,5.18667908146709e-05,0.00016559884503962365,7.513603841168785e-06,2.9440027213566416e-07,6.687481107924036e-05,5.218444465929324e-05,3.748784202146101e-05,-1.1386347611142811e-05,2.9855799995179284e-05,0.00011157416463214685,0.00012923534092287406
1395,9.346062243183199e-05,0.00014586144582484368,-8.034762226008757e-06,1.9564037016603356e-05,6.285578555854719e-05,8.056471569642507e-05,4.231048568307403e-05,-1.3189394416443662e-05,3.160816089961304e-05,0.0001207438081413397,0.00012443421603749644
1396,2.0199381323928506e-05,8.269009179326205e-05,-1.715066853318881e-05,1.8264948421706273e-05,4.931413007559748e-05,4.967298775431296e-05,5.914299430769734e-06,-2.2078340196407843e-05,1.836894922156217e-05,0.00010357634844229567,3.8647784249914106e-05
1397,5.084629149113653e-05,0.00013275196279689445,4.70788254835651e-05,3.023124459891479e-05,5.192112194914241e-05,7.48632338065741e-05,2.4295541070329857e-05,2.3816217247266597e-05,6.341740374181145e-05,0.0001412531803597731,7.006602406770344e-05
1398,2.8158644047932557e-06,0.00010513910774842128,3.06735603465373e-05,1.526838893713899e-05,2.6138810955769682e-05,4.24224711270751e-05,1.1291171308339063e-05,4.9538519065075895e-06,5.095673979501121e-05,0.00014205379170006163,-6.561042988510746e-06
1399,-7.355870197574822e-05,1.8852515975465836e-05,-5.631849961386642e-05,-3.7210695880254987e-06,3.078731759507692e-05,-8.886254755861745e-07,-2.3945262548312005e-05,-1.899017628977503e-05,2.160039784008783e-05,0.00010911302587023938,-9.122605915951481e-05
1400,-4.961052067345083e-05,4.906865243565201e-06,-5.7977294174995674e-05,9.626475920716966e-07,3.125668082792773e-05,-2.4623088387415386e-05,-3.3933460843684165e-05,-3.9318570311044645e-05,2.181796374190137e-05,9.147917543795646e-05,-5.626827613404519e-05
1401,-8.97215186538687e-05,-4.6392418225746683e-05,-9.59767899610353e-05,-2.085798668114476e-05,2.0375535384299276e-05,-2.704468250726505e-05,-4.6799840100113834e-05,-5.7391532422561815e-05,-8.599402470846948e-06,6.435865333387114e-05,-7.523049036492526e-05
1402,-6.770153345778318e-05,-5.576558099772336e-05,-0.00011922582472953698,2.9024886971669907e-05,2.8097740666584968e-05,2.3655719325017597e-05,-5.362610535808057e-05,-4.8273450902816295e-05,1.0099426067693716e-05,8.939299904300188e-05,-6.567429839263641e-05
1403,0.00023687098361196518,0.00012375655757004475,5.392207139479953e-05,5.660825275989442e-06,0.00013709618212035787,0.00028504978770194523,-6.353880831975683e-05,-2.953267670721818e-05,6.0121683461205006e-06,3.490719601188078e-05,9.259673756365423e-05
1404,0.00020175606331571924,0.00015419710675517302,0.000126136082348837,3.362293205202358e-05,0.00011466659742939552,0.0003873479104878952,-3.1900992675502755e-05,-9.374555287131056e-05,7.691372357503584e-05,4.31971691726348e-05,-2.391784160272571e-05
1405,0.00012008461806096929,0.00023765080080401506,0.0001566342343359924,2.0768060505226495e-05,5.1850599628209885e-05,0.0004726555016405876,-7.008935788734347e-05,-7.383308568415965e-05,3.9931014897891034e-05,4.9585699334223323e-05,-0.0001685198810542078
1406,7.985750764492034e-05,0.0001815599963631327,0.0001519391892145398,2.689765527141541e-05,1.2551462512733654e-05,0.0004761942472566789,-4.779358597346678e-05,-9.010092240415713e-05,-5.510015634073727e-06,6.624294522135283e-05,-0.0003336374035821718
1407,-1.8238886523651795e-05,0.00016464109704672811,0.000179041572883309,-2.6352831458680056e-06,1.9784071551473106e-05,0.00047659826316741294,-5.449717462713891e-05,-0.00010007520783310127,-1.1710537689782014e-05,4.453902116975647e-06,-0.0003306802555421683
1408,-8.104734647138545e-05,0.00017412382261169075,0.00020062365442764937,-5.557594749878941e-07,-2.2121796600120073e-05,0.00038199707314543087,-1.8594597881229365e-07,-0.00012883919569734193,1.4176278650367528e-05,-1.9010839864289486e-05,-0.00032371840139967697
1409,-4.5870762153958305e-05,8.510435782197136e-05,0.00016020838524189175,-5.261014048593436e-06,-5.006398115571625e-05,0.0004034699204990771,-3.6470242430027294e-05,-0.00014568283369839245,-3.307161480668299e-05,1.725714938751646e-05,-0.0003138788517288894
1410,-0.00013536181936816126,-1.0239761219376663e-05,9.140623187625845e-05,-4.199934252893245e-05,-7.12298624754302e-05,0.000322176328341504,-5.3457798626704644e-05,-0.00014542731031333574,-6.409026463325829e-05,-5.389759085957494e-05,-0.00035179572432691845
1411,-0.00015931692298377603,1.3772124197894957e-05,0.00013732359593991567,-5.7130851283291136e-05,-3.589808171794385e-05,0.00037839544149756443,-3.444355692227897e-05,-0.00013986740960703498,-6.482073884836637e-05,-0.00012331991705184615,-0.00041273851360107324
1412,-0.00012257665312638593,3.64369170513962e-05,0.00021365835553152653,-6.374683883196783e-05,-4.0108098541120694e-05,0.00043865764566139453,-1.9903924107493522e-05,-0.00014029227395788912,-7.888335253222506e-05,-8.520911866828508e-05,-0.0004653585823397021
1413,-0.00014366589367764275,-3.024901525265428e-05,0.00016291857589867517,-8.394773356959636e-05,-0.00011715200205973809,0.0004290675242268239,-3.343695688627977e-05,-0.00015952373145374643,-8.062863073426999e-05,-0.00016291271296476646,-0.0004505597716628081
1414,-0.0001956739820804257,-7.45841038427846e-05,0.00020980008359366333,-0.0001310327553632923,-0.0001415901856585237,0.00038147868716852465,1.6732101564960044e-06,-0.00013677631971064475,-6.415167515866068e-05,-0.00020726891389138993,-0.0004989935458934932
1415,-0.00045301558105065954,-0.00019660358039104927,0.00012992206957519674,-0.00011401856534988703,-0.0003576996325526435,0.00014056870454204484,3.557548328653857e-05,-0.0001282625105685456,-4.444021232991064e-05,-0.00011973197571380006,-0.0006372908748838761
1416,-0.00033604700044490406,-0.00021208699252741564,8.317938086483609e-05,-0.00011473922615815649,-0.0003101623395566042,3.392844535434647e-05,-1.1066529580022388e-05,-8.490191222261795e-05,-0.00012577930472738158,-0.00014649261395958287,-0.000476394766093127
1417,-0.0003243668415580351,-0.00032960195635480243,7.767489821454608e-06,-9.337861771626579e-05,-0.00026113640779251777,-8.817513284176277e-05,3.892547023541791e-05,-7.949807310700842e-05,-9.838807272168887e-05,-0.00019319598122481368,-0.0003694858999207126
1418,-0.00015269456641565782,-0.00021662071687475877,1.318897909913868e-05,-8.720321818359714e-05,-0.0002219130094204116,-2.4741026601508345e-05,3.186160583874666e-05,-4.622470550769368e-05,-3.59398547107533e-05,-0.0001854419218429288,-0.00014616134669625765
1419,-9.662610891202868e-05,-0.00020019218676221726,-1.0870497906198843e-05,-8.498766794960957e-05,-0.00022659018012599348,-4.429942766749724e-05,3.760803496962759e-05,-3.706287549958412e-05,-1.9897623209834795e-05,-0.00013048863644807548,-7.465312161588172e-05
1420,4.23446635299852e-05,-0.00021075401376298178,-1.8605457453036218e-05,-9.037223875872978e-05,-0.00020440184450417132,5.847282960743347e-05,4.414493764546991e-06,-3.014007313644015e-05,-3.826712524900336e-05,-0.00010283712443641064,-3.499474252069442e-05
1421,2.0187940509384276e-05,-0.0001146098887980691,3.94238708692669e-05,-6.12111667087562e-05,-0.00020597499371211757,6.40284148319861e-06,4.516079988044008e-05,-8.777720089519321e-06,4.662495631414555e-06,-0.00013765117045645331,-5.8358942601810095e-05
1422,2.140920868959349e-05,-6.582375805721953e-05,0.00012330898567240118,-3.05679744497611e-05,-0.000181398387405159,0.00010812941508920374,5.0998153789098666e-05,-2.607311720374509e-05,2.3177271095996768e-05,-0.00011046709318632195,-6.402347516660236e-05
1423,9.476950446517333e-05,-3.264224618375667e-05,0.00012576210809415152,-3.790977196595491e-05,-0.00020623166372110024,0.00010069214226509775,5.744503327223147e-05,2.911744739369226e-06,3.736940045582962e-05,-3.2524056589221985e-05,4.3132112443137476e-05
1424,1.1420214034789606e-05,-8.335306791251394e-05,3.189591493245973e-05,-4.3149921326267925e-05,-0.00020877602697784203,7.84406412893101e-05,4.978851915978454e-05,-1.6587583035127805e-05,1.3837052409645278e-05,-9.409491951301296e-05,-3.936678648145175e-06
1425,8.604320178684467e-05,-7.159592332854837e-06,0.00010130544645985988,8.851389489901827e-06,-0.00012704604165367098,0.00012261257242218666,7.071173852693788e-05,2.474944090042148e-05,4.7883817469012074e-05,1.0047428197571073e-05,2.807742764413851e-05
1426,4.199773371501872e-05,8.870089014002276e-07,5.513345800929721e-05,1.7865831959244724e-05,-0.00010719188857656255,0.00012587230349717083,2.945783141039748e-05,-2.04426162806614e-05,6.8437428979390574e-06,2.4204707937531154e-06,2.870214558920762e-05
1427,-8.70466149854879e-06,-5.3992310824488287e-05,3.8991768456622086e-05,-9.945824946218116e-08,-1.5119957409367598e-05,0.00012435701582255566,-3.9347937671062e-06,-3.953386340091559e-05,-5.396064875845605e-06,-8.078087023550048e-06,-6.088813308504827e-06
1428,-0.00012784897296141815,-7.68690580823644e-05,5.502802818446955e-05,-2.259835550079254e-05,-5.961671549502282e-05,0.00013857616773473965,8.50213505050132e-06,-2.4981973461494184e-05,1.869316926057212e-05,-1.8287390417750253e-05,-5.499019608235932e-05
1429,-7.60007190414537e-05,-3.1624781078879026e-05,6.280158128846427e-05,-3.055409331337853e-05,-5.5615934798920626e-05,0.00012044958019912618,2.70567483912731e-06,-5.776341315414976e-05,2.2569279196483167e-05,8.081781221605224e-05,-1.5717982916645352e-05
1430,-0.0001490093841821015,-6.965213715182954e-05,8.653696875095878e-05,-4.602507783652934e-05,-5.22282774871797e-05,5.004437885765756e-05,-1.87646001059029e-05,-7.453813230433838e-05,5.809190250115039e-06,5.430606966706347e-05,-8.874964903077132e-05
1431,-0.00011425838308071273,-4.1499329165780784e-05,8.58339557946268e-05,-3.147008456874118e-05,-4.916581758758403e-05,4.795759742378911e-05,-1.799957967632731e-05,-8.332877694075972e-05,-1.3957828848901321e-05,4.303796540723977e-05,-0.0001414841968973541
1432,-0.0001832855086396721,-2.296372840226953e-05,6.0848135969628695e-05,-3.5854086839868046e-05,-6.89556194451682e-05,2.5803887125720204e-05,-4.0194889278188314e-05,-5.250004789425792e-05,-1.532262107981379e-05,1.6335691357914282e-05,-0.00014469944862591588
1433,-0.00026171697292218357,-0.00010165918955289741,-2.66237648203903e-05,-0.00010277665997279097,-0.00010258975904338322,4.546185264237963e-07,-6.134517692986464e-05,-9.787907817599014e-05,-5.5475898458533076e-05,-2.1685097343708757e-05,-0.00018036841339465846
1434,-0.0002145666858592337,-5.4590580879990726e-05,-3.71989363797386e-05,-0.0001049415937876889,-0.00010775402653304746,-3.087119482834077e-05,-5.314287347152593e-05,-6.481438497581148e-05,-5.103459244712441e-05,2.3074518372924208e-06,-0.00011941070733324847
1435,-0.00023957047053966763,-8.379121018511e-05,-3.577459752130537e-05,-8.754247639516062e-05,-9.76917406508548e-05,-0.00010155398196219941,-5.3302418710641035e-05,-8.987773084065611e-05,-6.299307149288174e-05,-9.429563322326732e-06,-0.00011927448959967429
1436,-0.00017793306177939314,-1.877806928045296e-05,4.636475621844764e-06,-7.816487695180343e-05,-9.214184122045596e-05,-6.18807084811919e-05,-5.1853860156057234e-05,-2.132267940534502e-05,-2.8435550951493657e-05,2.6549029974337868e-05,-1.5889224028537278e-05
1437,-0.00017816293368238438,9.684292350722143e-06,6.265110584381101e-06,-5.115652423124996e-05,-5.3287266530599064e-05,-4.982021073892662e-05,-3.363255244100574e-05,-9.231213161505062e-06,-6.479148379249816e-06,2.9064034625384453e-05,2.1903973948240444e-05
1438,-0.00011016382374884685,4.250595694430191e-05,3.9983645694637596e-05,-4.34726913940297e-05,-3.178422583729318e-05,-5.302350422987188e-05,-9.22811191020973e-06,3.194359450133763e-05,4.61552666108575e-06,4.908880670017772e-05,5.315064706699017e-05
1439,-0.000114653778473487,4.084889790995419e-05,2.095548128882233e-05,-1.4794341837208479e-05,-3.4972647516489353e-06,-8.879314815199595e-05,9.962601783193226e-06,3.721428774738675e-05,-4.195405192419874e-07,3.062549516179895e-05,2.450263939399937e-05
1440,-0.00010974779174162055,3.81683132235431e-05,1.2583306460912785e-05,-2.984082593425854e-05,1.589178502891997e-05,-0.00010744954896593554,-4.943144450885938e-06,3.191639527756896e-05,-3.1909607336206794e-05,-9.146603558908424e-06,-6.096711101660911e-06
1441,-0.00013047664123043564,1.938548246078087e-05,-3.859876954876283e-06,-3.266266067019991e-05,1.6201816679863567e-05,-0.00010623667984445323,-2.089010726895698e-05,5.158926638455138e-05,-1.9385295493919984e-05,-7.016538019422894e-05,-5.194001238547326e-05
1442,-0.00012984462586216233,2.8215955094654213e-05,-4.1045241315010545e-06,-2.6413652763450026e-05,1.5059108019467944e-05,-9.064533556345857e-05,-1.4529090438924998e-05,5.338631118692099e-05,-2.2658508235146265e-05,-8.889751575835723e-05,-4.8871750016749546e-05
1443,-0.00011815472086178616,4.842149445052008e-05,5.209941160509547e-05,6.8715725558039665e-06,1.1414642854892595e-05,-8.525616278145223e-05,-1.2775308510433253e-05,9.930038260741701e-05,1.0741253933906908e-07,-6.891911812984814e-05,-3.850507154079163e-05
1444,-9.907233935217498e-05,6.925575557294015e-05,7.341884174907349e-05,-1.4900106271620696e-06,6.673910345200006e-05,-8.481382654793885e-05,-1.0520380352316247e-05,8.420323068887917e-05,-7.0256598742853386e-06,-6.017201582125264e-05,-3.046192419907673e-05
1445,-3.954577997464052e-05,9.200295135308453e-05,8.747995112379425e-05,5.542245960727056e-05,0.00011290477903013745,-3.141600090168048e-05,1.2145568780515594e-06,0.00012166618417667185,1.584952944385681e-05,-4.97820103005217e-05,7.0391821911799434e-06
1446,-3.561086356009013e-06,9.029279641760371e-05,6.038886353370164e-05,7.585695709813104e-05,0.00011901404798329062,-2.3009681266650233e-05,5.787582809698568e-07,0.000107678292862122,1.2953816842925586e-05,-5.065440842011296e-05,2.7048480944004473e-05
1447,3.225879360442998e-05,0.0001136642146668447,7.586768011416647e-05,0.00010022734844424784,0.0001317788052587388,2.5685555701748044e-05,1.825746885610365e-05,0.00011800722057554039,2.6084175209426418e-05,-3.000955926853469e-05,5.806069383166263e-05
1448,2.244041699944911e-05,9.770818624236374e-05,4.1162677963820375e-05,0.0001278030482327167,0.0001585706770499148,5.491421089716429e-07,2.19697493648418e-05,9.52792443272493e-05,1.772417081170601e-05,-3.882090184496909e-05,7.47381810254614e-05
1449,2.2200114707476547e-05,8.29813487449694e-05,3.5072333564573856e-05,7.893015761743688e-05,0.00011397218554441218,-3.766373609714534e-05,5.074740648792786e-07,0.00010825029941181294,-1.696595910775379e-05,-1.0358400996364773e-05,7.45528786666928e-05
1450,-2.8149378590506578e-05,7.503633391221325e-05,9.24019019870505e-06,4.090206411103149e-05,9.550058361689727e-05,-4.348800418477688e-05,-1.4278548654194857e-05,8.496885056589773e-05,-2.072070418897847e-05,-5.18565031491903e-05,6.183679017519768e-05
1451,1.3406242854681262e-05,9.199054533094328e-05,-1.2754991358743307e-06,4.741477509201368e-05,8.352909893688214e-05,-1.411825765296271e-05,-1.7403907292240726e-05,8.608055417993006e-05,-1.543801818465755e-05,-3.1335042126975225e-05,0.00011695953690125596
1452,8.181755889254672e-06,3.402283515941457e-05,1.3006497451425283e-05,5.6264003332948916e-05,8.252713713163113e-05,-2.712040813469188e-05,-1.6129720989643023e-05,8.121829809028154e-05,-6.787207426086539e-06,-3.485197076093874e-05,0.00011650917811391676
1453,1.1981534342011975e-05,2.9036011989741005e-05,1.979405768240087e-05,6.437245821790356e-05,7.61892465255454e-05,-2.2899880016395793e-05,-1.3990700069794219e-05,8.075095370483562e-05,-4.521363768146997e-06,-3.117207891239439e-05,0.00013025927006058224
1454,-4.7713548128441595e-06,-1.7304507291976295e-05,1.3732712359688044e-05,4.9119106405076755e-05,7.509211471406486e-05,-4.252922483245494e-05,-2.8505149414969345e-05,4.375754976847389e-05,-1.8788495949740044e-05,-1.301488801407457e-05,9.207659305263574e-05
1455,-6.0492853301631315e-05,-7.028316694212513e-05,-2.9566099022403807e-05,1.5547016869242306e-05,4.977191789595617e-05,-4.373956459854175e-05,-5.840327904113843e-05,1.5385649229896015e-05,-3.565990298914241e-05,-3.996663548928754e-05,0.00010290675083450223
1456,-4.037120945529178e-05,-8.272735070365777e-05,-4.41864373722907e-05,1.2035330295677696e-05,2.2161792691447418e-05,-2.730478908544556e-05,-3.7937818210197545e-05,1.7740283724661942e-05,-8.995053774717285e-06,-6.0889519164103214e-05,0.00011857399073183506
1457,-5.6283994688906115e-05,-4.1680193719412975e-05,-4.2066873108989906e-05,-2.9992760840611286e-06,1.3444269835390377e-05,-4.2297578500379414e-05,-4.1099203775976366e-05,1.3784248631233867e-05,-6.311506578949843e-06,-6.68476867306373e-05,0.00012106203938733153
1458,-6.612455315731899e-05,-6.533540323418378e-05,-2.5737856155776328e-05,-6.412505019306314e-06,-2.2542834816363853e-05,-3.399898793413962e-05,-3.092232208372653e-05,7.772709949080731e-06,-3.959533585568768e-06,-5.52807993271445e-05,7.001055769078514e-05
1459,-3.203557096792194e-05,-5.8154839145564144e-05,-3.3968033469937465e-05,-1.818718138641913e-05,-5.6312673756160095e-05,-4.531566849959523e-05,-4.692902287653261e-05,1.0551460243530203e-05,-3.2991214441191394e-07,-5.324589536279747e-05,6.0342876898918935e-05
1460,-5.5729843941873526e-05,-5.177004944092354e-05,-7.098903410319945e-06,-4.522704872790259e-05,-9.626455710546189e-05,-7.489545744212835e-05,-4.615115030355947e-05,9.066553265856568e-06,3.955450936928405e-06,-4.902697557585346e-05,4.066092273531037e-05
